Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-08-25 00:00:00-04:00,0.011377070132457848,0.01159591117497947,0.011377070132457848,0.011551820673048496,7526400,0.0,0.0
1972-08-28 00:00:00-04:00,0.011551825728584635,0.011639469948936524,0.011508272029459476,0.011508272029459476,2918400,0.0,0.0
1972-08-29 00:00:00-04:00,0.011464714280853825,0.011464714280853825,0.011377070099115372,0.011377070099115372,5836800,0.0,0.0
1972-08-30 00:00:00-04:00,0.011377070099115372,0.011377070099115372,0.011289425917376918,0.011377070099115372,1228800,0.0,0.0
1972-08-31 00:00:00-04:00,0.011289424459834533,0.011289424459834533,0.011201780289411545,0.011201780289411545,2611200,0.0,0.0
1972-09-01 00:00:00-04:00,0.011245865023009217,0.011289418675005436,0.011245865023009217,0.011289418675005436,768000,0.0,0.0
1972-09-05 00:00:00-04:00,0.011289424459834533,0.011289424459834533,0.011201780289411545,0.011201780289411545,1689600,0.0,0.0
1972-09-06 00:00:00-04:00,0.011289418675005436,0.011289418675005436,0.011289418675005436,0.011289418675005436,768000,0.0,0.0
1972-09-07 00:00:00-04:00,0.011289425572668403,0.011289425572668403,0.011245871894061565,0.011245871894061565,3532800,0.0,0.0
1972-09-08 00:00:00-04:00,0.011201775990194595,0.011201775990194595,0.011158222332596779,0.011158222332596779,1996800,0.0,0.0
1972-09-11 00:00:00-04:00,0.011245871894061565,0.011245871894061565,0.011245871894061565,0.011245871894061565,2764800,0.0,0.0
1972-09-12 00:00:00-04:00,0.011245871894061565,0.011245871894061565,0.011245871894061565,0.011245871894061565,1843200,0.0,0.0
1972-09-13 00:00:00-04:00,0.011245871894061565,0.011245871894061565,0.011245871894061565,0.011245871894061565,460800,0.0,0.0
1972-09-14 00:00:00-04:00,0.01124587398523269,0.0113329803571105,0.011201783476578546,0.0113329803571105,3840000,0.0,0.0
1972-09-15 00:00:00-04:00,0.011289425572668403,0.011289425572668403,0.011245871894061565,0.011245871894061565,1536000,0.0,0.0
1972-09-18 00:00:00-04:00,0.011289418675005436,0.011332971325468967,0.011289418675005436,0.011289418675005436,3225600,0.0,0.0
1972-09-19 00:00:00-04:00,0.011245870785520917,0.011245870785520917,0.01115822661509793,0.011201780289411545,9369600,0.0,0.0
1972-09-20 00:00:00-04:00,0.011114670895040034,0.011114670895040034,0.011114670895040034,0.011114670895040035,153600,0.0,0.0
1972-09-21 00:00:00-04:00,0.01102703272007744,0.01102703272007744,0.01076463796198368,0.01076463796198368,4300800,0.0,0.0
1972-09-22 00:00:00-04:00,0.01072054198583443,0.01072054198583443,0.010370503179728983,0.010370503179728985,2611200,0.0,0.0
1972-09-25 00:00:00-04:00,0.010326955207070882,0.010326955207070882,0.010064022615551947,0.010064022615551949,2918400,0.0,0.0
1972-09-26 00:00:00-04:00,0.010064015521676252,0.010064015521676252,0.009976909209395469,0.010020461864769459,2150400,0.0,0.0
1972-09-27 00:00:00-04:00,0.00993281834776825,0.00993281834776825,0.009801621548831463,0.009801621548831463,1996800,0.0,0.0
1972-09-28 00:00:00-04:00,0.009976916241872077,0.010151666812724926,0.009976916241872077,0.010064022615551949,4300800,0.0,0.0
1972-09-29 00:00:00-04:00,0.010151663971215903,0.01019575446844101,0.010151663971215903,0.01019575446844101,768000,0.0,0.0
1972-10-02 00:00:00-04:00,0.010282858137278656,0.010676988400518894,0.010282858137278656,0.010676988400518894,4915200,0.0,0.0
1972-10-03 00:00:00-04:00,0.010764629875536263,0.010851736180484295,0.010764629875536263,0.010851736180484295,1536000,0.0,0.0
1972-10-04 00:00:00-04:00,0.010895828822663777,0.011158223435840994,0.010895828822663777,0.011070579290390015,4608000,0.0,0.0
1972-10-05 00:00:00-04:00,0.011004986965362009,0.011004986965362009,0.01076463796198368,0.01076463796198368,4147200,0.0,0.0
1972-10-06 00:00:00-04:00,0.010720541327750192,0.010720541327750192,0.010326949879527094,0.010326949879527092,29337600,0.0,0.0
1972-10-09 00:00:00-04:00,0.01041405630072367,0.010501700453460215,0.01041405630072367,0.010501700453460217,3840000,0.0,0.0
1972-10-10 00:00:00-04:00,0.010501700453460215,0.010501700453460215,0.010501700453460215,0.010501700453460217,0,0.0,0.0
1972-10-11 00:00:00-04:00,0.010501700638797552,0.010545791126787663,0.010414056484514234,0.010545791126787663,1382400,0.0,0.0
1972-10-12 00:00:00-04:00,0.010501698949902032,0.010501698949902032,0.010458145290613174,0.010458145290613174,1075200,0.0,0.0
1972-10-13 00:00:00-04:00,0.010458145290613174,0.010458145290613174,0.010458145290613174,0.010458145290613174,153600,0.0,0.0
1972-10-16 00:00:00-04:00,0.010414058665795946,0.010414058665795946,0.01019575446844101,0.01019575446844101,1996800,0.0,0.0
1972-10-17 00:00:00-04:00,0.010195752688300594,0.01041405684754044,0.010108108530962067,0.010370503179728985,7372800,0.0,0.0
1972-10-18 00:00:00-04:00,0.010458146031092004,0.011201777218252372,0.010458146031092004,0.011114670895040035,23347200,0.0,0.0
1972-10-19 00:00:00-04:00,0.011114669676531777,0.011201775990194595,0.011114669676531777,0.011158222332596779,31795200,0.0,0.0
1972-10-20 00:00:00-04:00,0.011070579290390015,0.011070579290390015,0.011070579290390015,0.011070579290390015,153600,0.0,0.0
1972-10-23 00:00:00-04:00,0.01107058519303887,0.01107058519303887,0.011027032509446144,0.011027032509446144,1382400,0.0,0.0
1972-10-24 00:00:00-04:00,0.011070579290390015,0.011070579290390015,0.011070579290390015,0.011070579290390015,307200,0.0,0.0
1972-10-25 00:00:00-04:00,0.010982932960208719,0.010982932960208719,0.010851736180484295,0.010851736180484295,3686400,0.0,0.0
1972-10-26 00:00:00-04:00,0.010939383879303932,0.010939383879303932,0.010939383879303932,0.010939383879303932,153600,0.0,0.0
1972-10-27 00:00:00-04:00,0.010982935316860676,0.010982935316860676,0.010982935316860676,0.010982935316860676,614400,0.0,0.0
1972-10-30 00:00:00-05:00,0.010982936545227927,0.011027028035929257,0.010895830211846893,0.010939383879303932,3993600,0.0,0.0
1972-10-31 00:00:00-05:00,0.010982932646469852,0.011289418675005436,0.010982932646469852,0.011289418675005436,2150400,0.0,0.0
1972-11-01 00:00:00-05:00,0.011420619505690427,0.011814749799668789,0.011420619505690427,0.011814749799668789,6758400,0.0,0.0
1972-11-02 00:00:00-05:00,0.01190185733139515,0.012033591990459183,0.01190185733139515,0.01190185733139515,2150400,0.0,0.0
1972-11-03 00:00:00-05:00,0.011858307756483555,0.011858307756483555,0.011814755071125196,0.011858307756483555,4300800,0.0,0.0
1972-11-06 00:00:00-05:00,0.011858307756483555,0.011858307756483555,0.011858307756483555,0.011858307756483555,460800,0.0,0.0
1972-11-08 00:00:00-05:00,0.011901853442815082,0.01203358805883871,0.011901853442815082,0.01198949757963419,2150400,0.0,0.0
1972-11-09 00:00:00-05:00,0.01198949757963419,0.01198949757963419,0.011901853442815082,0.01198949757963419,2457600,0.0,0.0
1972-11-10 00:00:00-05:00,0.01198949757963419,0.01198949757963419,0.01198949757963419,0.01198949757963419,0,0.0,0.0
1972-11-13 00:00:00-05:00,0.01194594707340002,0.01194594707340002,0.011858302913460093,0.01194594707340002,1228800,0.0,0.0
1972-11-14 00:00:00-05:00,0.01190185613305425,0.01190185613305425,0.011814749799668789,0.011814749799668789,460800,0.0,0.0
1972-11-15 00:00:00-05:00,0.011814745011239514,0.011858297659514155,0.011727100890131254,0.011770653538405895,1689600,0.0,0.0
1972-11-16 00:00:00-05:00,0.011770658308965221,0.011814749799668789,0.011727105643039012,0.011814749799668789,1843200,0.0,0.0
1972-11-17 00:00:00-05:00,0.011814745011239514,0.011901851309321433,0.011770653538405895,0.011770653538405895,4147200,0.0,0.0
1972-11-20 00:00:00-05:00,0.011770664101433846,0.011814755613835316,0.011727111414074898,0.011727111414074898,460800,0.0,0.0
1972-11-21 00:00:00-05:00,0.011727102992299617,0.01198949757963419,0.01163945885548051,0.01198949757963419,1689600,0.0,0.0
1972-11-22 00:00:00-05:00,0.01198949757963419,0.012120694372535068,0.01198949757963419,0.01198949757963419,1382400,0.0,0.0
1972-11-24 00:00:00-05:00,0.011989500742504211,0.01203359123333995,0.01194594707340002,0.01194594707340002,1075200,0.0,0.0
1972-11-27 00:00:00-05:00,0.011945952963803599,0.012251901440322401,0.011901862451227367,0.0122519014403224,18739200,0.0,0.0
1972-11-28 00:00:00-05:00,0.012164789827757892,0.012164789827757892,0.01190185733139515,0.01190185733139515,10444800,0.0,0.0
1972-11-29 00:00:00-05:00,0.011814753184409244,0.011814753184409244,0.011377070099115372,0.011377070099115372,10752000,0.0,0.0
1972-11-30 00:00:00-05:00,0.011289418675005436,0.011289418675005436,0.011245865023009217,0.011289418675005436,614400,0.0,0.0
1972-12-01 00:00:00-05:00,0.01133297010437297,0.011464705690741539,0.01133297010437297,0.011464705690741539,4454400,0.0,0.0
1972-12-04 00:00:00-05:00,0.011551818492876625,0.01190185733139515,0.011551818492876625,0.01190185733139515,2918400,0.0,0.0
1972-12-05 00:00:00-05:00,0.012077142484486103,0.012077142484486103,0.012077142484486103,0.012077142484486103,3993600,0.0,0.0
1972-12-06 00:00:00-05:00,0.012077142484486103,0.012077142484486103,0.012033588824101767,0.012077142484486103,1228800,0.0,0.0
1972-12-07 00:00:00-05:00,0.012077141716453297,0.012077141716453297,0.01198949757963419,0.01198949757963419,1996800,0.0,0.0
1972-12-08 00:00:00-05:00,0.011989500289684027,0.011989500289684027,0.011814749799668789,0.011814749799668789,29337600,0.0,0.0
1972-12-11 00:00:00-05:00,0.011901856582564284,0.01194594707340002,0.011901856582564284,0.01194594707340002,1075200,0.0,0.0
1972-12-12 00:00:00-05:00,0.011858302465594998,0.011858302465594998,0.011814749799668789,0.011814749799668789,614400,0.0,0.0
1972-12-13 00:00:00-05:00,0.011858303659550687,0.01190185733139515,0.011858303659550687,0.01190185733139515,307200,0.0,0.0
1972-12-14 00:00:00-05:00,0.01194594707340002,0.011989500742504211,0.01194594707340002,0.01194594707340002,4915200,0.0,0.0
1972-12-15 00:00:00-05:00,0.011989498700956114,0.01207714284597217,0.011989498700956114,0.01203358918428421,4608000,0.0,0.0
1972-12-18 00:00:00-05:00,0.01203358805883871,0.01203358805883871,0.011945943922019602,0.01198949757963419,4608000,0.0,0.0
1972-12-19 00:00:00-05:00,0.011989498700956114,0.01203358918428421,0.011945945039268154,0.01203358918428421,460800,0.0,0.0
1972-12-20 00:00:00-05:00,0.012033588824101767,0.012077142484486103,0.011289420849265328,0.012077142484486103,614400,0.0,0.0
1972-12-21 00:00:00-05:00,0.01203358805883871,0.01203358805883871,0.011945943922019602,0.01198949757963419,27187200,0.0,0.0
1972-12-22 00:00:00-05:00,0.01198949834209336,0.012077142484486103,0.011945944681709026,0.012077142484486103,3686400,0.0,0.0
1972-12-26 00:00:00-05:00,0.012077145662303645,0.012208342498069211,0.01190185733139515,0.01190185733139515,1843200,0.0,0.0
1972-12-27 00:00:00-05:00,0.011901853442815082,0.01198949757963419,0.011814747129118725,0.01198949757963419,2304000,0.0,0.0
1972-12-29 00:00:00-05:00,0.01198949834209336,0.012077142484486103,0.011901854199700619,0.012077142484486103,921600,0.0,0.0
1973-01-02 00:00:00-05:00,0.012120701372623444,0.012208345560059841,0.012120701372623444,0.012120701372623444,1382400,0.0,0.0
1973-01-03 00:00:00-05:00,0.012077142484486103,0.012077142484486103,0.012033588824101767,0.012077142484486103,2304000,0.0,0.0
1973-01-04 00:00:00-05:00,0.01207714284597217,0.012208339651143273,0.01203358918428421,0.01203358918428421,5222400,0.0,0.0
1973-01-05 00:00:00-05:00,0.01203358805883871,0.01203358805883871,0.011945943922019602,0.01198949757963419,4761600,0.0,0.0
1973-01-08 00:00:00-05:00,0.011989500742504211,0.011989500742504211,0.011901856582564284,0.01194594707340002,1996800,0.0,0.0
1973-01-09 00:00:00-05:00,0.011901861990086748,0.011901861990086748,0.01163946721431448,0.011727111414074898,10752000,0.0,0.0
1973-01-10 00:00:00-05:00,0.011727103903261583,0.011727103903261583,0.011420617811381819,0.011420617811381817,3840000,0.0,0.0
1973-01-11 00:00:00-05:00,0.011551812349001614,0.0117271005866824,0.011551812349001614,0.01168354693800211,3993600,0.0,0.0
1973-01-12 00:00:00-05:00,0.01168354953861649,0.011814747335340187,0.011639459058642387,0.011639459058642387,5836800,0.0,0.0
1973-01-15 00:00:00-05:00,0.011551825728584635,0.011551825728584635,0.011508272029459476,0.011508272029459476,1075200,0.0,0.0
1973-01-16 00:00:00-05:00,0.011508269325661579,0.011727111414074898,0.011464716638302631,0.011727111414074898,10444800,0.0,0.0
1973-01-17 00:00:00-05:00,0.011727100890131254,0.011858297659514155,0.011683547240323977,0.011770653538405895,1996800,0.0,0.0
1973-01-18 00:00:00-05:00,0.011770653538405895,0.011770653538405895,0.011770653538405895,0.011770653538405895,0,0.0,0.0
1973-01-19 00:00:00-05:00,0.011683555356974781,0.011683555356974781,0.011551820673048498,0.011551820673048496,1843200,0.0,0.0
1973-01-22 00:00:00-05:00,0.011508261955009126,0.011508261955009126,0.011420617811381819,0.011420617811381817,921600,0.0,0.0
1973-01-23 00:00:00-05:00,0.011420624138301914,0.011464715646890567,0.011027032509446144,0.011027032509446144,4608000,0.0,0.0
1973-01-24 00:00:00-05:00,0.011114673942317516,0.011332977132614948,0.011114673942317516,0.011201780289411545,4761600,0.0,0.0
1973-01-26 00:00:00-05:00,0.011114670895040034,0.011114670895040034,0.010939382602252348,0.011114670895040035,3379200,0.0,0.0
1973-01-29 00:00:00-05:00,0.011027024958553231,0.011027024958553231,0.010720538906753063,0.010720538906753063,2918400,0.0,0.0
1973-01-30 00:00:00-05:00,0.010632897457841062,0.010632897457841062,0.010501700638797552,0.010545791126787663,3840000,0.0,0.0
1973-01-31 00:00:00-05:00,0.010501701004878967,0.010501701004878967,0.010370503179728983,0.010370503179728985,1536000,0.0,0.0
