Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.06073079521635604,0.06104726344347,0.06073079521635604,0.06104726344347,0,0.0,0.0
1962-01-03 00:00:00-05:00,0.06041453106760494,0.06041453106760494,0.060098063200712204,0.060098063200712204,345600,0.0,0.0
1962-01-04 00:00:00-05:00,0.06009811556928847,0.0604145837119467,0.05946572497487068,0.05946572497487068,216000,0.0,0.0
1962-01-05 00:00:00-05:00,0.05899098358792873,0.05899098358792873,0.05851655453443527,0.05851655453443527,129600,0.0,0.0
1962-01-08 00:00:00-05:00,0.058042114808774546,0.058042114808774546,0.057567685842514045,0.05756768584251404,172800,0.0,0.0
1962-01-09 00:00:00-05:00,0.058200396597385406,0.058200396597385406,0.058200396597385406,0.058200396597385406,43200,0.0,0.0
1962-01-10 00:00:00-05:00,0.05867482746367445,0.05946572497487068,0.05867482746367445,0.05946572497487068,172800,0.0,0.0
1962-01-11 00:00:00-05:00,0.05946572598676944,0.05946572598676944,0.05914925783872604,0.059149257838726044,172800,0.0,0.0
1962-01-12 00:00:00-05:00,0.0591492175541826,0.05946568548669033,0.05851655453443527,0.05851655453443527,259200,0.0,0.0
1962-01-15 00:00:00-05:00,0.05851655453443527,0.05899098358792873,0.05851655453443527,0.05851655453443527,129600,0.0,0.0
1962-01-16 00:00:00-05:00,0.05851659188645721,0.058991021242786074,0.058200396597385406,0.058200396597385406,345600,0.0,0.0
1962-01-17 00:00:00-05:00,0.058200359447195676,0.058833022466943004,0.058200359447195676,0.05851655453443527,259200,0.0,0.0
1962-01-18 00:00:00-05:00,0.058200395230207945,0.058200395230207945,0.058042161166667945,0.05804216116666794,172800,0.0,0.0
1962-01-19 00:00:00-05:00,0.05835863192217046,0.05867482721805573,0.05835863192217046,0.058674827218055725,129600,0.0,0.0
1962-01-22 00:00:00-05:00,0.058200395230207945,0.058200395230207945,0.058042161166667945,0.05804216116666794,172800,0.0,0.0
1962-01-23 00:00:00-05:00,0.058042114808774546,0.058200348745934036,0.057567685842514045,0.05756768584251404,259200,0.0,0.0
1962-01-24 00:00:00-05:00,0.05756774037821057,0.05756774037821057,0.05725154504956797,0.05740950629115105,302400,0.0,0.0
1962-01-25 00:00:00-05:00,0.05740950404202,0.05756773812288039,0.05709330872576498,0.057251542806625366,129600,0.0,0.0
1962-01-26 00:00:00-05:00,0.057251526510567405,0.05756772173682071,0.057093292474746704,0.057093292474746704,561600,0.0,0.0
1962-01-29 00:00:00-05:00,0.05725152324446898,0.05788418650627136,0.05725152324446898,0.05788418650627136,216000,0.0,0.0
1962-01-30 00:00:00-05:00,0.05788415371683303,0.058674777712194544,0.057567685842514045,0.05756768584251404,734400,0.0,0.0
1962-01-31 00:00:00-05:00,0.05804213939612799,0.058833036571741104,0.05804213939612799,0.058833036571741104,345600,0.0,0.0
1962-02-01 00:00:00-05:00,0.058833026927080555,0.059307456016540534,0.058674792948830955,0.05930745601654053,388800,0.0,0.0
1962-02-02 00:00:00-05:00,0.05946572643759444,0.062312302718841896,0.05946572643759444,0.062154341489076614,2160000,0.0,0.0
1962-02-05 00:00:00-05:00,0.06389381536371491,0.06579180544569323,0.06389381536371491,0.06484294682741165,1944000,0.0,0.0
