Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,log_returns,volatility_30d
1980-03-17 00:00:00-05:00,1.0390598311110035,1.062064854929587,1.0390598311110035,1.042893886566162,62775,0.0,0.0,0.007352406626653485,0.007325509443938492,0.018368105048423584
1980-03-18 00:00:00-05:00,1.0428933619819434,1.0582300697221063,1.0428933619819434,1.0505616664886477,64125,0.0,0.0,0.007352406626653485,0.007325509443938492,0.018368105048423584
1980-03-19 00:00:00-05:00,1.0582295218434816,1.0697320713750618,1.0582295218434816,1.065897822380066,40500,0.0,0.0,0.014598053955915846,0.014492528107923041,0.018368105048423584
1980-03-20 00:00:00-05:00,1.0658987069860817,1.0658987069860817,1.054396345361919,1.0582304000854492,18900,0.0,0.0,-0.007193393338111864,-0.007219390539054294,0.018368105048423584
1980-03-21 00:00:00-05:00,1.0582309529005471,1.0812358856201172,1.0582309529005471,1.0812358856201172,97200,0.0,0.0,0.0217395810334029,0.021506646232281944,0.018368105048423584
1980-03-24 00:00:00-05:00,1.07356621063096,1.07356621063096,1.05439555644989,1.05439555644989,90450,0.0,0.0,-0.02482374986549174,-0.025137054952377023,0.018368105048423584
1980-03-25 00:00:00-05:00,1.0543960161955093,1.0582300697221063,1.0467276129620504,1.0505616664886477,72225,0.0,0.0,-0.00363610216089183,-0.0036427288487736534,0.018368105048423584
1980-03-26 00:00:00-05:00,1.0505619944580311,1.0658987069860817,1.0428936875573993,1.0582304000854492,31725,0.0,0.0,0.007299651073728208,0.007273137568868856,0.018368105048423584
1980-03-27 00:00:00-05:00,1.0543960161955093,1.0543960161955093,1.0198884484618314,1.0505616664886477,62100,0.0,0.0,-0.007246752310444249,-0.007273137568868874,0.018368105048423584
1980-03-28 00:00:00-05:00,1.0505613980245525,1.0505613980245525,1.0198881878360748,1.039059042930603,84375,0.0,0.0,-0.010949022722759882,-0.011009404423639154,0.018368105048423584
1980-03-31 00:00:00-05:00,1.0505615894911389,1.0735666000519282,1.0505615894911389,1.0697325468063354,55350,0.0,0.0,0.02952046284994525,0.02909312378156245,0.018368105048423584
1980-04-01 00:00:00-05:00,1.0697329591631832,1.0889037264147634,1.0505619944580311,1.0582304000854492,126225,0.0,0.0,-0.010752357451613181,-0.010810581789054401,0.018368105048423584
1980-04-02 00:00:00-05:00,1.0658982514538955,1.0965715646743774,1.0658982514538955,1.0965715646743774,58725,0.0,0.0,0.03623139590946578,0.03559047402221595,0.018368105048423584
1980-04-03 00:00:00-05:00,1.119576848420469,1.1502503693102737,1.119576848420469,1.1387478113174438,311175,0.0,0.0,0.038461918949713514,0.03774069437880033,0.018368105048423584
1980-04-07 00:00:00-05:00,1.1387475254064583,1.165586787742136,1.134913274553682,1.1464158296585083,115425,0.0,0.0,0.006733728280182705,0.006711157996691913,0.018368105048423584
1980-04-08 00:00:00-05:00,1.1387470225288927,1.1387470225288927,1.127244472503662,1.127244472503662,218025,0.0,0.0,-0.01672286500139908,-0.016864270798433643,0.018368105048423584
1980-04-09 00:00:00-05:00,1.119576741264963,1.119576741264963,1.088903519491244,1.1119084358215332,181575,0.0,0.0,-0.013604889672305776,-0.013698284233001177,0.018368105048423584
1980-04-10 00:00:00-05:00,1.1119084295908963,1.142581947373036,1.1119084295908963,1.134913444519043,191700,0.0,0.0,0.0206896610875269,0.02047853713875281,0.018368105048423584
1980-04-11 00:00:00-05:00,1.134913444519043,1.1579186569007225,1.1310793905455794,1.134913444519043,112050,0.0,0.0,0.0,0.0,0.018368105048423584
1980-04-14 00:00:00-05:00,1.1349144463808594,1.1349144463808594,1.1234120768530558,1.1310803890228271,18900,0.0,0.0,-0.003377398967936429,-0.003383115254246081,0.018368105048423584
1980-04-15 00:00:00-05:00,1.1234108984113906,1.1234108984113906,1.1042399406433103,1.1042399406433103,63450,0.0,0.0,-0.02372992109137806,-0.02401601065575533,0.018368105048423584
1980-04-16 00:00:00-05:00,1.11190864006657,1.1234112977981567,1.11190864006657,1.1234112977981567,30375,0.0,0.0,0.017361586417239616,0.017212596076114663,0.018368105048423584
1980-04-17 00:00:00-05:00,1.1157424955588089,1.1157424955588089,1.1004058873071445,1.1042399406433103,43875,0.0,0.0,-0.01706530563865749,-0.017212596076114695,0.018368105048423584
1980-04-18 00:00:00-05:00,1.104239868297812,1.1157424224597077,1.0965715646743774,1.0965715646743774,27675,0.0,0.0,-0.006944483428543147,-0.006968708572808888,0.018368105048423584
1980-04-21 00:00:00-05:00,1.0927375573671247,1.0927375573671247,1.058229992162567,1.0697325468063354,83700,0.0,0.0,-0.024475391057593,-0.024779892233161536,0.018368105048423584
1980-04-22 00:00:00-05:00,1.0697325720770663,1.1042399406433103,1.0582300171615686,1.1042399406433103,122850,0.0,0.0,0.032257963862085015,0.0317486008059704,0.018368105048423584
1980-04-23 00:00:00-05:00,1.1042399406433103,1.1042399406433103,1.0774008762028986,1.1042399406433103,132300,0.0,0.0,0.0,0.0,0.018368105048423584
1980-04-24 00:00:00-05:00,1.104239868297812,1.104239868297812,1.0812348587007647,1.0965715646743774,209250,0.0,0.0,-0.006944483428543147,-0.006968708572808888,0.018368105048423584
1980-04-25 00:00:00-05:00,1.0927385494335768,1.0927385494335768,1.0774018288936928,1.0812358856201172,21600,0.0,0.0,-0.01398511465032759,-0.014083827789934004,0.018368105048423584
1980-04-28 00:00:00-04:00,1.0927375831813126,1.1119082447691426,1.0927375831813126,1.1042399406433103,141750,0.0,0.0,0.02127570433902104,0.021052536362742857,0.018368105048423584
1980-04-29 00:00:00-04:00,1.1042404126409973,1.1119087200445783,1.1004063576659986,1.10807466506958,45225,0.0,0.0,0.003472727516119045,0.003466711521834486,0.018368105048423584
1980-04-30 00:00:00-04:00,1.1080746875966236,1.1234114014423724,1.0965721275306135,1.1195770502090454,85050,0.0,0.0,0.010380514510493821,0.01032700694191478,0.01840576298216303
1980-05-01 00:00:00-04:00,1.123411198962706,1.1464161174948126,1.123411198962706,1.1387478113174438,48600,0.0,0.0,0.01712321729426214,0.016978267342242226,0.018469673566430256
1980-05-02 00:00:00-04:00,1.1387481122613854,1.1579190802247896,1.1310798040574657,1.1502506732940674,49950,0.0,0.0,0.01010132521204632,0.010050647813378638,0.01843075078164209
1980-05-05 00:00:00-04:00,1.1655870319124595,1.211596965789795,1.1655870319124595,1.211596965789795,621675,0.0,0.0,0.05333297681977878,0.05195940046841844,0.020344818492972042
1980-05-06 00:00:00-04:00,1.2115964640691608,1.2346014708448692,1.1924256086349487,1.1924256086349487,143775,0.0,0.0,-0.015823213243480794,-0.01594973672912299,0.019967989429105427
1980-05-07 00:00:00-04:00,1.192426102416955,1.2269336762334215,1.192426102416955,1.211596965789795,483975,0.0,0.0,0.016077612738284675,0.01594973672912289,0.020022136506863412
1980-05-08 00:00:00-04:00,1.2115968502818404,1.223099209246128,1.200094293864027,1.207762598991394,36450,0.0,0.0,-0.003164721360870537,-0.0031697396820389665,0.020071002671338895
1980-05-09 00:00:00-04:00,1.200092911720276,1.200092911720276,1.1847562204020048,1.200092911720276,24975,0.0,0.0,-0.00635032685854231,-0.0063705759552556895,0.02005340507179456
1980-05-12 00:00:00-04:00,1.2000941480135976,1.2000941480135976,1.1694208325051711,1.1962600946426392,27000,0.0,0.0,-0.0031937669493795617,-0.0031988779080848934,0.019894908019567906
1980-05-13 00:00:00-04:00,1.1962598587031763,1.2077622140009332,1.184757207225225,1.1924256086349487,40500,0.0,0.0,-0.003205394901044434,-0.003210543183743382,0.01938893830579031
1980-05-14 00:00:00-04:00,1.1962600946426392,1.2115967030334769,1.1962600946426392,1.1962600946426392,61425,0.0,0.0,0.0032157024974328596,0.0032105431837432604,0.019194031063852892
1980-05-15 00:00:00-04:00,1.1962598587031763,1.2039281613861683,1.184757207225225,1.1924256086349487,37125,0.0,0.0,-0.003205394901044434,-0.003210543183743382,0.018257259606701996
1980-05-16 00:00:00-04:00,1.1924257512645269,1.1924257512645269,1.1809232958641955,1.1885915994644165,11475,0.0,0.0,-0.0032153026090417924,-0.003220482801379927,0.01700511746317157
1980-05-19 00:00:00-04:00,1.1885916722963883,1.2269333901004007,1.1885916722963883,1.215430736541748,51300,0.0,0.0,0.022580621543535573,0.022329453301861375,0.01741238953646465
1980-05-20 00:00:00-04:00,1.2154305166839257,1.2154305166839257,1.1924256086349487,1.1924256086349487,85725,0.0,0.0,-0.01892755153802972,-0.019108970500481406,0.017498988434901993
1980-05-21 00:00:00-04:00,1.192425754221284,1.196260004757645,1.17708904825607,1.1847573518753052,40500,0.0,0.0,-0.0064308051622792295,-0.006451571868768483,0.0173262402148185
1980-05-22 00:00:00-04:00,1.184757440896009,1.203928398838058,1.1732550833296316,1.1962600946426392,143775,0.0,0.0,0.009708943986822982,0.009662115052511895,0.017037076480010762
1980-05-23 00:00:00-04:00,1.2000944082753815,1.2192652716482222,1.2000944082753815,1.211596965789795,113400,0.0,0.0,0.012820682739348,0.012739193545379533,0.017148336122888738
1980-05-27 00:00:00-04:00,1.2115954548906416,1.2115954548906416,1.200092911720276,1.200092911720276,57375,0.0,0.0,-0.009494951204355173,-0.009540315637294721,0.017254496380595556
1980-05-28 00:00:00-04:00,1.203928846869791,1.2192654609680176,1.203928846869791,1.2192654609680176,135000,0.0,0.0,0.015975887417132073,0.015849616017507968,0.01671789297444556
1980-05-29 00:00:00-04:00,1.2192649591888454,1.223099012408739,1.1847573942155851,1.2039283514022827,108675,0.0,0.0,-0.012578974847329949,-0.012658759933934992,0.016751926756129267
1980-05-30 00:00:00-04:00,1.200092911720276,1.200092911720276,1.1770879241061938,1.200092911720276,80325,0.0,0.0,-0.0031857707126335955,-0.0031908560835730887,0.016382123966668428
1980-06-02 00:00:00-04:00,1.200093911317941,1.2154305166839257,1.184757207225225,1.1924256086349487,107325,0.0,0.0,-0.006388924566129384,-0.006409421091828329,0.01637091430421415
1980-06-03 00:00:00-04:00,1.1924246154244649,1.2039271585948306,1.1885904672765597,1.200092911720276,101250,0.0,0.0,0.006430005385497095,0.0064094210918282934,0.015538446113050023
1980-06-04 00:00:00-04:00,1.200093939872506,1.2307672500610352,1.196259887166515,1.2307672500610352,143100,0.0,0.0,0.025559969600011057,0.025238775221294116,0.01516129547538263
1980-06-05 00:00:00-04:00,1.230767532896153,1.2422700885643918,1.226933479309082,1.226933479309082,95850,0.0,0.0,-0.0031149437489200738,-0.0031198052844309413,0.015198356499057404
1980-06-06 00:00:00-04:00,1.2269331341075622,1.28827965259552,1.223098785419028,1.28827965259552,205875,0.0,0.0,0.049999591926518816,0.04878977552794583,0.017249834560995464
1980-06-09 00:00:00-04:00,1.2537726442326305,1.2537726442326305,1.2192650759546708,1.226933479309082,150525,0.0,0.0,-0.04761867748422699,-0.04878977552794586,0.019506971401698485
1980-06-10 00:00:00-04:00,1.2269333816475505,1.2499382936993682,1.2154307281681442,1.2461042404174805,110700,0.0,0.0,0.015624939274779592,0.015504126744977219,0.01936521999086989
1980-06-11 00:00:00-04:00,1.2461040042773566,1.29594806967079,1.2346014517044643,1.2691090106964111,140400,0.0,0.0,0.01846135301748375,0.018293010964777777,0.01953794154413765
1980-06-12 00:00:00-04:00,1.2652747631072998,1.2652747631072998,1.2346014540654782,1.2652747631072998,178200,0.0,0.0,-0.0030212121707395845,-0.003025785245371785,0.019557173083007143
1980-06-13 00:00:00-04:00,1.2652757330107995,1.3189539909362793,1.2652757330107995,1.3189539909362793,196425,0.0,0.0,0.04242495732480456,0.041549688718409084,0.020645844398770628
1980-06-16 00:00:00-04:00,1.3036168161318935,1.3036168161318935,1.2652751915288445,1.2729434967041016,298350,0.0,0.0,-0.03488407825318951,-0.0355070586952229,0.021868507042088186
1980-06-17 00:00:00-04:00,1.2729434967041016,1.2729434967041016,1.2576067876268238,1.2729434967041016,344250,0.0,0.0,0.0,0.0,0.01975273784630189
1980-06-18 00:00:00-04:00,1.2729433044779346,1.2729433044779346,1.2384357389467109,1.2461042404174805,129600,0.0,0.0,-0.021084405047131383,-0.021309855742592275,0.019937421141379277
1980-06-19 00:00:00-04:00,1.2384357189220487,1.2384357189220487,1.1924257968356136,1.2039283514022827,83025,0.0,0.0,-0.03384619652772203,-0.034432240598267445,0.02075914016305113
1980-06-20 00:00:00-04:00,1.203928398838058,1.2115967030334769,1.1885916917204693,1.1962600946426392,207225,0.0,0.0,-0.00636936305280289,-0.0063897339916580255,0.02078419730990615
1980-06-23 00:00:00-04:00,1.1962598587031763,1.2154305166839257,1.1770889045422326,1.1924256086349487,557550,0.0,0.0,-0.003205394901044434,-0.003210543183743382,0.02075955599395688
1980-06-24 00:00:00-04:00,1.1962601620717064,1.226933479309082,1.1962601620717064,1.226933479309082,174150,0.0,0.0,0.028939223062843134,0.028528391028691515,0.0214082142613411
1980-06-25 00:00:00-04:00,1.2269331973550446,1.2346015002204933,1.2154305456034036,1.2307672500610352,294300,0.0,0.0,0.0031246769418273868,0.0031198052844309144,0.021395859815246582
1980-06-26 00:00:00-04:00,1.230767532896153,1.234601783936737,1.2230991295417415,1.226933479309082,791775,0.0,0.0,-0.0031149437489200738,-0.0031198052844309413,0.021407290011515097
1980-06-27 00:00:00-04:00,1.2269331973550446,1.2346015002204933,1.2230988484688523,1.2307672500610352,104625,0.0,0.0,0.0031246769418273868,0.0031198052844309144,0.02139493522705701
1980-06-30 00:00:00-04:00,1.230767532896153,1.234601783936737,1.203928466699361,1.226933479309082,85050,0.0,0.0,-0.0031149437489200738,-0.0031198052844309413,0.02139421651303032
1980-07-01 00:00:00-04:00,1.226933479309082,1.230767532896153,1.2154308249140868,1.226933479309082,89100,0.0,0.0,0.0,0.0,0.021012787434618686
1980-07-02 00:00:00-04:00,1.2269331973550446,1.2307672500610352,1.219264795762862,1.2307672500610352,89100,0.0,0.0,0.0031246769418273868,0.0031198052844309144,0.020692021298849374
1980-07-03 00:00:00-04:00,1.230768198211201,1.234602451324463,1.2269341425515587,1.234602451324463,550125,0.0,0.0,0.0031161060413635866,0.0031112610453380295,0.020642982559820496
1980-07-07 00:00:00-04:00,1.234602451324463,1.2422707600973673,1.2269341425515587,1.234602451324463,144450,0.0,0.0,0.0,0.0,0.02058718386597529
1980-07-08 00:00:00-04:00,1.234602451324463,1.2422707600973673,1.223099790711487,1.234602451324463,148500,0.0,0.0,0.0,0.0,0.02047160285761174
1980-07-09 00:00:00-04:00,1.2346015002204933,1.2537723561108494,1.2307672500610352,1.2307672500610352,89100,0.0,0.0,-0.003106426088262948,-0.0031112610453380768,0.020393581388700375
1980-07-10 00:00:00-04:00,1.2307672018355902,1.25377230698399,1.22693314927983,1.24226975440979,39150,0.0,0.0,0.009345799823796463,0.009302398043297038,0.02026166649281487
1980-07-11 00:00:00-04:00,1.2422699896820957,1.253772544434753,1.2422699896820957,1.2461042404174805,33750,0.0,0.0,0.0030866774257996,0.00308192341724917,0.020105669167592665
1980-07-14 00:00:00-04:00,1.246103989009675,1.28827965259552,1.2422697390478694,1.28827965259552,90450,0.0,0.0,0.03384581386538699,0.033285648782968545,0.02093756649052315
1980-07-15 00:00:00-04:00,1.288280107054616,1.292114358369008,1.2691094428432363,1.2729434967041016,289575,0.0,0.0,-0.011904368636514895,-0.011975793040376236,0.02104296745806468
1980-07-16 00:00:00-04:00,1.2729426929959116,1.2921135425567627,1.2576059936018906,1.2921135425567627,103950,0.0,0.0,0.01505962040129516,0.01494735008028569,0.021158704201329606
1980-07-17 00:00:00-04:00,1.2921147046614043,1.2997831106185913,1.2882804523194158,1.2997831106185913,58725,0.0,0.0,0.005935676555678393,0.005918129827822287,0.020725938250129847
1980-07-18 00:00:00-04:00,1.299782542619283,1.3112848997116089,1.2959482919528456,1.3112848997116089,127575,0.0,0.0,0.00884900642195885,0.00881008341605262,0.020738673629241172
1980-07-21 00:00:00-04:00,1.3112853716476618,1.3764662742614746,1.3074513170548283,1.3764662742614746,816750,0.0,0.0,0.04970801887843068,0.04851204824014455,0.02071566541021338
1980-07-22 00:00:00-04:00,1.3764664232158874,1.3764664232158874,1.3266221284866333,1.3266221284866333,253800,0.0,0.0,-0.03621167238665879,-0.036883585646770335,0.019852299157924302
1980-07-23 00:00:00-04:00,1.3189525937245723,1.3189525937245723,1.2882792936632317,1.2921135425567627,112050,0.0,0.0,-0.02601237020615421,-0.02635667583724904,0.0203731818842494
1980-07-24 00:00:00-04:00,1.2959488582766028,1.303617165507,1.2959488582766028,1.2997831106185913,43875,0.0,0.0,0.005935676555678393,0.005918129827822287,0.020138664755905
1980-07-25 00:00:00-04:00,1.2997829507729302,1.2997829507729302,1.276777933184077,1.2844462394714355,182925,0.0,0.0,-0.011799561805243552,-0.011869729143388349,0.02026237350201166
1980-07-28 00:00:00-04:00,1.2844460531937507,1.288280107054616,1.2729434967041016,1.2729434967041016,29025,0.0,0.0,-0.00895541005442746,-0.00899575076471963,0.01872716355312111
1980-07-29 00:00:00-04:00,1.2729434485784008,1.2844460046331772,1.2729434485784008,1.2806117534637451,81675,0.0,0.0,0.006024035457581789,0.006005963497087746,0.017633280155352593
1980-07-30 00:00:00-04:00,1.2806119876009785,1.2844462394714355,1.27294368131362,1.2844462394714355,52650,0.0,0.0,0.00299426113911494,0.002989787267631848,0.017639704761238786
1980-07-31 00:00:00-04:00,1.2844462394714355,1.2844462394714355,1.27294368131362,1.2844462394714355,125550,0.0,0.0,0.0,0.0,0.01716580949077771
1980-08-01 00:00:00-04:00,1.2844460531937507,1.288280107054616,1.2729434967041016,1.2729434967041016,72900,0.0,0.0,-0.00895541005442746,-0.00899575076471963,0.01597616506587313
1980-08-04 00:00:00-04:00,1.2691096564491375,1.2691096564491375,1.2461046383245908,1.261441349983215,100575,0.0,0.0,-0.009035865889309158,-0.009076936920914982,0.016031552377942647
1980-08-05 00:00:00-04:00,1.2614409471787742,1.265275000460662,1.2461042404174805,1.2461042404174805,17550,0.0,0.0,-0.012158400837215866,-0.012232918821677392,0.01621205422019305
1980-08-06 00:00:00-04:00,1.2461041934488877,1.2576065503144973,1.2461041934488877,1.253772497177124,41850,0.0,0.0,0.00615378433916125,0.006134927130900583,0.015400237594623108
1980-08-07 00:00:00-04:00,1.2537727337659583,1.2767777480184936,1.2499384824515665,1.2729434967041016,137025,0.0,0.0,0.015290652466967591,0.015174928611691691,0.015621199545234318
1980-08-08 00:00:00-04:00,1.2729430656860727,1.2882796708436186,1.2652747631072998,1.2652747631072998,126225,0.0,0.0,-0.0060244100517089505,-0.006042630023186267,0.015658162137284794
1980-08-11 00:00:00-04:00,1.257607102394104,1.257607102394104,1.2461047404790484,1.257607102394104,63450,0.0,0.0,-0.00606007559525279,-0.006078512376626497,0.01570781067645802
1980-08-12 00:00:00-04:00,1.257606999296694,1.2767779629150595,1.257606999296694,1.261441349983215,85050,0.0,0.0,0.003048843777847532,0.0030442054788978727,0.015694632918514435
1980-08-13 00:00:00-04:00,1.2614408996321052,1.2614408996321052,1.249938246586261,1.253772497177124,73575,0.0,0.0,-0.006079436674715888,-0.006097991690776777,0.015747725328141886
1980-08-14 00:00:00-04:00,1.2537730475736109,1.257607102394104,1.2384362359309091,1.257607102394104,127575,0.0,0.0,0.0030584537670219625,0.0030537862118788705,0.01574739874173253
1980-08-15 00:00:00-04:00,1.2652747451850592,1.28827965259552,1.2652747451850592,1.28827965259552,167400,0.0,0.0,0.02438961273598461,0.024096935440189,0.01632200434435142
1980-08-18 00:00:00-04:00,1.288280107054616,1.288280107054616,1.2652751915288445,1.2729434967041016,149175,0.0,0.0,-0.011904368636514895,-0.011975793040376236,0.01650460666993212
1980-08-19 00:00:00-04:00,1.2691090106964111,1.2691090106964111,1.2537723068414648,1.2691090106964111,70200,0.0,0.0,-0.003012298674386349,-0.0030168447778145067,0.01652100294426693
1980-08-20 00:00:00-04:00,1.2652747631072998,1.2652747631072998,1.2537723092391406,1.2652747631072998,16875,0.0,0.0,-0.0030212121707395845,-0.003025785245371785,0.01652027096049364
1980-08-21 00:00:00-04:00,1.2652747606876271,1.2729430632517351,1.2537723068414648,1.2691090106964111,64800,0.0,0.0,0.003030367554075708,0.003025785245371721,0.016451047174496004
1980-08-22 00:00:00-04:00,1.2691094428432363,1.2729434967041016,1.2652751915288445,1.2729434967041016,45900,0.0,0.0,0.003021400033702548,0.0030168447778143926,0.016450744427943066
1980-08-25 00:00:00-04:00,1.2729434967041016,1.2844460531937507,1.2691094428432363,1.2729434967041016,24300,0.0,0.0,0.0,0.0,0.015224009361305356
1980-08-26 00:00:00-04:00,1.2729430476552128,1.2959480537924024,1.2729430476552128,1.28827965259552,50625,0.0,0.0,0.012047789969567901,0.011975793040376199,0.015221858456044771
1980-08-27 00:00:00-04:00,1.2767779629150595,1.2767779629150595,1.261441349983215,1.261441349983215,96525,0.0,0.0,-0.020832668247327546,-0.021052729961291157,0.01544775444266455
